source_id_1,TYC_ID_1,ra_1,dec_1,mu_ra_1,mu_dec_1,mu_ra_err_1,mu_dec_err_1,plx_1,plx_err_1,source_id_2,TYC_ID_2,ra_2,dec_2,mu_ra_2,mu_dec_2,mu_ra_err_2,mu_dec_err_2,plx_2,plx_err_2,P_log_flat,P_power_law,theta
5409489937555276032,8172-1140-1,145.968220464,-48.662815475,-20.947,13.26,0.632,0.567,2.708,0.386,5409490487311088768,8172-1995-1,145.998179816,-48.596352017,-19.28,12.696,1.77,0.801,2.607,0.316,0.9985,0.9959,249.66
5409829755368255744,8172-1514-1,146.040540166,-47.731486844,-2.632,2.22,1.04,0.78,1.682,0.513,5409829755378577408,8172-1514-2,146.040559836,-47.730829666,1.294,0.009,1.65,0.751,2.175,0.422,0.9938,0.9922,2.37
5243477837976758784,9213-922-1,146.04600868,-69.793420382,-24.972,35.538,0.432,0.449,6.108,0.334,5243480792914258048,9213-2809-1,146.040469957,-69.791156717,-24.434,34.85,0.755,0.582,6.315,0.264,1.0,1.0,10.67
5431899736876797824,7693-1068-1,146.16539802,-38.944867339,-24.877,3.164,0.937,0.657,5.912,0.411,5431899736878829184,7693-1068-2,146.166050694,-38.943303733,-24.289,4.819,1.026,0.48,6.243,0.284,1.0,1.0,5.92
5409457227086980736,8176-298-1,146.189301349,-49.216758187,-34.887,18.025,1.846,1.409,5.245,0.408,5409471142781015168,8176-99-1,146.070309576,-48.922045512,-30.917,16.482,0.818,0.635,6.291,0.289,0.9991,0.9852,1097.46
639517366199833344,1413-105-1,146.195714086,19.669940676,-52.756,53.838,1.124,0.729,10.198,0.335,639517366199833472,1413-329-1,146.192249727,19.664643961,-53.486,53.41,1.204,0.727,9.907,0.346,1.0,1.0,22.39
5244380571379292416,8954-788-1,146.248600949,-67.31555523,-12.61,18.192,0.943,0.882,6.84,0.3,5244381327293536768,8954-1636-1,146.241999935,-67.316435015,-13.16,15.663,0.781,0.533,6.821,0.253,1.0,1.0,9.7
5409029207823661696,8189-3035-1,146.265115477,-49.484951473,-21.716,99.45,0.424,0.411,17.357,0.287,5409029207823661824,8189-3036-1,146.257543759,-49.486750089,-23.608,97.633,0.851,0.608,17.46,0.286,1.0,1.0,18.85
5409016254202297728,8189-682-1,146.454444569,-49.56460262,-29.122,-8.686,2.432,0.708,4.592,0.443,5409389744560866432,8189-1020-1,146.620785311,-49.506760563,-24.34,-9.584,1.652,0.849,5.125,0.379,0.9981,0.9862,440.89
5409009966370179712,8189-321-1,146.470963458,-49.720929366,-21.995,17.526,1.651,0.669,3.742,0.343,5409013161825847040,8189-567-1,146.363442535,-49.691640849,-22.65,16.028,1.559,0.752,3.624,0.338,0.9998,0.9967,271.62
5412384986033028736,8181-1642-1,146.592070115,-45.051772773,-0.851,-10.85,0.907,0.416,2.824,0.317,5412384986033028864,8181-1548-1,146.596587713,-45.052533711,-1.695,-12.609,0.984,0.444,2.564,0.314,0.9952,0.9661,11.81
5412903886799422976,7705-1655-1,146.596157649,-43.475323048,-33.037,11.361,0.77,0.519,2.695,0.288,5412903955518899584,7705-829-1,146.587144295,-43.475066595,-33.621,10.541,0.77,0.549,2.917,0.303,1.0,1.0,23.56
821419642185758080,3433-118-1,146.685813609,45.593109111,-43.935,-17.169,0.295,0.443,6.528,0.355,821419676545496320,3433-890-1,146.697740682,45.594561023,-44.36,-17.434,0.469,0.934,6.448,0.4,1.0,1.0,30.5
3852975407024347648,242-1270-1,146.926836936,5.535538775,-17.603,-4.717,1.173,0.718,5.14,0.341,3852975681902253696,242-970-1,146.90670847,5.559241783,-17.112,-6.065,0.06,0.035,5.641,0.491,1.0,1.0,111.73
1127343840488028032,4542-359-1,146.930900344,75.061630245,-40.339,-32.901,0.721,1.007,6.788,0.269,1127343943567243008,4542-558-1,146.932165191,75.070130361,-37.697,-33.681,0.635,1.106,6.421,0.219,1.0,1.0,30.62
5249117679789912448,8950-281-1,146.953271296,-65.119253281,-13.644,7.581,0.638,0.613,2.392,0.292,5249117679789912576,8950-418-1,146.960048337,-65.121118994,-11.122,6.309,0.527,0.523,2.752,0.298,0.9984,0.9987,12.27
5305981466246947584,8606-691-1,146.985034458,-57.661244318,7.741,-66.53,0.049,0.053,10.945,0.282,5305981741117292416,8606-378-1,146.960046504,-57.647300567,8.265,-67.004,1.574,0.778,10.907,0.558,1.0,1.0,69.54
643228561540408704,1960-1417-1,147.083022591,24.650893945,-16.3,-29.072,2.533,1.335,4.461,0.682,643229317454652672,1960-1450-1,147.076399151,24.665988313,-18.329,-28.037,2.621,1.41,3.799,0.713,1.0,1.0,58.5
3819718581898655232,5474-146-1,147.177756423,-7.592376688,0.431,3.866,2.992,1.254,3.997,0.786,3819906254789418368,5474-351-1,147.16810565,-7.586167443,2.794,3.791,2.714,1.127,4.38,0.711,0.9997,0.9988,41.06
5249141319288896512,8950-398-1,147.455093037,-64.978629951,-23.714,14.471,0.868,0.639,3.377,0.277,5249152451844123136,8950-250-1,147.288142934,-64.788125993,-24.047,14.214,1.017,0.679,2.987,0.281,0.9978,0.9872,731.73
821465271918135040,3433-879-1,147.481690823,46.230932205,-9.023,1.978,0.526,1.056,3.309,0.519,821465271918135168,3433-1072-1,147.484595809,46.225578078,-9.866,0.883,0.558,1.241,3.564,0.378,0.9989,0.9983,20.59
5438289548700562688,7176-154-1,147.485254419,-34.116071391,11.569,-56.162,0.635,0.636,6.194,0.246,5438289617420039296,7176-1062-1,147.483665226,-34.112584688,12.403,-55.558,0.626,0.785,6.217,0.254,1.0,1.0,13.42
5684217245765912576,6048-346-1,147.527384664,-17.394928424,-3.445,-1.829,2.738,1.054,3.307,0.708,5684217245765912832,6048-923-1,147.519838698,-17.397711961,-1.8,-2.26,3.287,1.448,3.692,0.844,0.9987,0.994,27.79
807791745315126528,2999-1201-1,147.591406256,42.757614852,-10.232,-27.481,0.512,0.885,5.35,0.382,807791745315949184,2999-1201-2,147.590714147,42.757321874,-12.691,-29.335,1.702,3.637,5.149,0.462,1.0,1.0,2.11
5406297814782866304,8189-2957-1,147.606565639,-50.179459412,-16.215,-104.606,0.955,0.648,9.357,0.278,5406297814782866432,8189-231-1,147.613818715,-50.182253816,-13.779,-104.653,1.499,0.688,9.736,0.35,1.0,1.0,19.51
3849452125092390400,240-1972-1,147.625160261,3.617260763,-55.969,-5.537,2.056,1.066,6.477,0.569,3849452125093245696,240-1972-2,147.624635953,3.61694122,-55.004,-5.476,2.502,1.334,8.5,0.702,1.0,1.0,2.21
5249627406506933376,8950-364-1,147.797600035,-63.875652769,-20.92,15.025,0.961,0.769,2.891,0.26,5249627921903007232,8950-166-1,147.892841389,-63.816726238,-23.486,13.161,1.275,0.994,2.255,0.341,0.9908,0.8211,260.46
5439199635092204928,7168-1792-1,147.856802755,-31.748945268,-28.747,14.442,0.695,0.773,2.292,0.299,5463218604039665408,7168-1709-1,148.005645332,-31.675820785,-29.332,14.796,0.825,0.988,1.815,0.345,0.9974,0.9826,526.39
5432019240045534592,7694-2213-1,147.897951814,-39.138018707,1.684,-30.308,1.244,0.663,4.208,0.43,5432020751874022400,7694-2057-1,147.917825693,-39.132952983,1.744,-28.859,0.683,0.556,4.592,0.356,1.0,1.0,58.41
5419062491944620672,7702-851-1,147.907004696,-42.518464079,-15.639,3.814,0.688,0.516,1.164,0.332,5419062491948782592,7702-851-2,147.907608876,-42.519916765,-16.592,5.896,1.297,1.229,-0.01,0.971,0.9906,0.9602,5.47
5411948789153581312,8181-2589-1,147.920554694,-45.20953374,-5.848,3.161,0.847,0.386,3.368,0.293,5411948789158062080,8181-2589-2,147.920196479,-45.208763028,-6.019,2.982,1.199,0.941,3.213,0.374,1.0,1.0,2.92
5659157726501019136,6607-1250-1,147.926017881,-25.705182173,-24.248,1.244,1.787,0.674,4.849,0.459,5659157726501688448,6607-1250-2,147.926536807,-25.707858847,-27.286,2.064,3.011,3.803,3.947,0.951,1.0,1.0,9.78
5657545670657605760,6611-1808-1,148.063625619,-26.734869664,-12.862,-21.952,0.939,0.567,5.376,0.272,5657545670657606528,6611-1809-1,148.05828388,-26.741241576,-12.425,-20.78,0.757,0.809,5.094,0.327,1.0,1.0,28.66
5191646688042446976,9510-2755-1,148.120205017,-84.420673135,-17.928,-9.951,0.736,0.602,3.048,0.283,5191646756761350656,9510-465-1,148.093546859,-84.422765744,-18.361,-9.405,0.623,0.554,2.936,0.267,1.0,1.0,11.99
5255990452103985792,8946-1483-1,148.159866239,-62.387240491,-29.618,24.18,1.075,0.641,4.143,0.298,5256012373608690944,8946-285-1,148.206837186,-62.109540074,-29.946,23.556,0.915,0.656,4.446,0.267,0.9987,0.9976,1002.82
5405626116259123584,8193-3333-1,148.34927614,-51.503789795,-15.063,9.597,0.995,0.763,2.476,0.4,5405626116259123968,8193-3334-1,148.347338128,-51.506030183,-17.748,9.875,1.213,0.702,2.082,0.299,1.0,0.9999,9.16
1020665683308130304,3814-1206-1,148.356148342,53.308663301,0.133,-8.765,0.382,0.768,2.074,0.228,1020665683308130432,3814-1578-1,148.350504428,53.308082114,0.904,-8.893,0.296,0.742,2.479,0.313,1.0,1.0,12.32
1020666645380804352,3814-944-1,148.445445853,53.401380188,-57.977,-31.454,0.291,0.595,7.24,0.229,1020667710532693632,3814-956-1,148.383616113,53.443050691,-57.617,-31.395,0.305,0.78,7.266,0.22,1.0,1.0,200.25
5406245519267927168,8189-2623-1,148.537594752,-49.55443425,-32.999,21.378,0.726,0.6,3.084,0.301,5406245553627665792,8189-2477-1,148.5178033,-49.555969427,-29.547,20.786,1.553,0.882,3.186,0.28,1.0,0.9999,46.55
5201764256600576640,9404-1860-1,148.604117196,-80.420629703,-17.241,15.891,0.953,0.53,2.932,0.292,5201764256600576896,9404-890-1,148.619090642,-80.421330172,-16.991,16.436,1.066,0.567,3.001,0.366,1.0,1.0,9.32
5671851760042381696,6049-963-1,148.86201547,-18.450229767,-15.673,-1.125,1.953,0.803,4.112,0.518,5671851794402120192,6049-484-1,148.872761332,-18.451019635,-15.451,-0.798,3.43,1.521,4.511,0.927,1.0,1.0,36.81
5433724479501296256,7181-514-1,148.911030976,-37.413878415,-14.641,1.966,0.793,0.405,1.955,0.278,5433724582580510592,7181-177-1,148.9070887,-37.390332946,-13.377,2.191,0.871,0.461,2.568,0.332,0.9996,0.9934,85.51
827344532390888320,3439-1435-1,148.984013693,51.193589989,-30.474,-24.138,0.332,0.652,4.892,0.302,827344532390888448,3439-947-1,148.988217413,51.190770413,-28.49,-24.456,0.294,0.503,4.95,0.297,1.0,1.0,13.89
5404644699048781312,8598-1173-1,148.985069697,-52.836967741,-13.289,1.824,1.674,0.82,2.69,0.333,5404650574564041344,8598-1051-1,149.011417899,-52.825880685,-10.602,1.472,2.588,1.343,3.368,0.514,0.9956,0.973,69.84
5408205364376145792,8185-1721-1,149.026560166,-47.321022405,-28.862,14.011,1.009,0.525,4.716,0.33,5408207563399405952,8185-1263-1,148.681171686,-47.517819554,-31.418,13.923,1.189,0.556,3.714,0.42,0.9972,0.8901,1099.88
3848464694931107200,240-635-1,149.039193223,3.465657211,-65.476,-3.731,1.464,0.753,10.816,0.405,3848464694931924608,240-635-2,149.038750911,3.464813256,-63.763,-4.677,1.588,1.778,10.685,0.684,1.0,1.0,3.43
5411892026864200192,7706-2171-1,149.144436022,-44.704969486,-24.528,23.525,1.038,0.533,3.352,0.305,5411892061223938432,7706-1773-1,149.158127786,-44.700292795,-25.156,22.089,1.135,0.55,3.458,0.442,1.0,1.0,38.87
5404423525414880384,8598-562-1,149.167613817,-53.302902531,-19.193,36.349,0.89,0.621,6.771,0.28,5404423731573310080,8598-752-1,149.156595979,-53.294202322,-19.64,36.103,1.623,0.949,7.112,0.307,1.0,1.0,39.28
5661000748507632768,6057-431-1,149.339473229,-22.388563426,-41.098,5.746,1.756,1.077,3.928,0.523,5666957215311895680,6057-157-1,149.667380566,-22.321505892,-42.519,6.99,0.071,0.063,3.291,0.267,0.9998,0.9946,1118.12
3879747931045554304,832-929-1,149.511630195,11.231311586,-31.09,-6.006,2.103,3.139,4.043,0.908,3879754150158195456,832-556-1,149.400712348,11.386397469,-31.858,-6.449,1.13,0.775,3.964,0.35,0.9999,0.0,681.92
743944926156601728,1967-1388-1,149.673961691,29.564723339,12.426,-18.361,1.166,1.725,2.666,0.425,743956677187123456,1967-1371-1,149.662452276,29.567435155,10.692,-15.792,1.436,2.325,2.616,0.325,1.0,1.0,37.34
1049978663304434176,3820-348-1,149.74831261,59.509421925,-34.189,-22.445,0.334,0.767,5.546,0.241,1049992716437422336,3820-504-1,149.706682689,59.68458524,-33.0,-19.312,0.563,0.893,4.978,0.263,1.0,0.9994,635.13
5670879860484456192,6053-1509-1,149.823123868,-19.94443137,2.208,-62.185,3.158,1.322,6.244,0.795,5670879894844194176,6053-1275-1,149.821839392,-19.93780717,-2.317,-60.609,2.173,1.176,5.265,0.599,1.0,1.0,24.24
3823273096834817024,4899-1902-1,149.827412373,-3.074956563,26.106,-22.521,0.056,0.046,8.409,0.403,3823274368143669888,4899-1901-1,149.757953479,-3.021685651,26.591,-22.29,0.059,0.046,6.269,0.273,1.0,0.9965,314.84
5405435591514862464,8190-1990-1,149.861771904,-50.010398239,-15.802,4.242,1.86,1.057,2.749,0.451,5405435591514862848,8190-1991-1,149.863276218,-50.015476663,-15.859,4.656,1.007,0.682,3.127,0.305,1.0,0.9999,18.61
5434667757398399616,7177-412-1,149.957861945,-35.020540445,8.117,-9.775,1.301,0.591,4.423,0.352,5434667757400723712,7177-412-2,149.956937827,-35.020562603,7.941,-9.483,0.964,0.723,4.592,0.442,1.0,1.0,2.73
5256601711841541248,8942-3300-1,149.979231702,-60.409097032,-34.863,19.523,1.113,0.735,4.051,0.231,5256601711841541504,8942-3259-1,149.976748165,-60.410778119,-35.788,19.293,1.513,1.246,4.262,0.307,1.0,1.0,7.49
5659426385295332992,6608-1357-1,149.993998887,-25.316231957,-18.191,4.483,1.893,0.786,1.769,0.485,5659426385295333248,6608-542-1,149.998721156,-25.330014133,-16.306,4.621,2.42,1.036,2.25,0.623,0.9998,0.9996,51.94
5463504339622992256,7169-1399-1,150.014727298,-30.921395374,-5.688,0.921,0.827,0.82,4.977,0.324,5463504339624696704,7169-1399-2,150.013838257,-30.920703133,-6.178,1.225,0.696,0.609,4.855,0.264,1.0,1.0,3.71
5259302937033502592,8607-773-1,150.017591543,-57.444202766,-16.179,9.231,1.159,0.816,2.327,0.3,5259303005752979072,8607-40-1,150.012462082,-57.437424402,-14.024,8.985,1.328,0.876,2.609,0.273,0.9998,0.9994,26.35
5660664332308980480,6604-1586-1,150.133588705,-23.265360439,13.165,-32.343,3.58,1.066,4.72,0.919,5660670654500836864,6604-73-1,150.036903934,-23.084308622,13.797,-32.013,0.999,0.523,4.753,0.289,1.0,0.9994,726.09
5434682325928362112,7177-1997-1,150.152663001,-34.68186737,-50.64,24.252,6.221,1.361,4.958,0.989,5434682325929791872,7177-1997-2,150.153870013,-34.681449729,-51.798,25.52,1.015,0.62,4.427,0.37,1.0,1.0,3.88
5405427242095407488,8190-548-1,150.235349598,-49.958442769,-51.85,23.269,1.547,0.627,4.128,0.353,5406945255336581248,8190-1577-1,150.116452201,-49.781656729,-49.542,20.148,2.589,2.367,4.494,0.448,0.9959,0.8533,693.65
5258323684490704768,8611-904-1,150.316094361,-58.984771679,-16.22,3.168,0.571,0.627,2.607,0.336,5258323787569919616,8611-1064-1,150.327761163,-58.978011897,-15.475,0.986,0.795,0.503,2.51,0.293,0.9907,0.9795,32.57
5459996760091938560,7173-1300-1,150.319758482,-32.058363029,-16.187,17.376,0.646,0.686,3.639,0.269,5460019952914281472,7173-1776-1,150.530232976,-31.898394969,-16.408,18.369,1.384,0.468,3.517,0.372,0.9995,0.9873,862.98
5260068884324579072,8603-1679-1,150.480465555,-55.681752942,-60.112,40.947,1.726,1.811,4.713,0.564,5260069331001177984,8603-640-1,150.394243787,-55.683697215,-60.958,42.854,1.216,0.749,4.869,0.286,1.0,1.0,175.13
3772949480421261056,5476-103-1,150.544770715,-7.768085193,-24.913,-11.424,1.456,0.802,7.075,0.419,3772958173435299712,5476-53-1,150.692432323,-7.605970864,-22.364,-12.55,1.801,0.812,7.648,0.484,1.0,1.0,786.21
622859593239828992,1412-1030-1,150.642431381,17.046435654,-11.878,1.788,0.169,0.105,3.129,0.246,623047231770992128,1412-423-1,150.584159047,17.070193178,-12.669,1.099,1.458,2.413,1.6,0.844,0.0,1.0,218.03
3830131541129126912,4903-1752-1,150.705214746,-1.068206812,11.618,-87.556,0.04,0.034,9.335,0.282,3830132434482323584,4903-1741-1,150.721194349,-1.042319226,9.601,-85.564,1.923,1.017,8.921,0.533,0.0,1.0,109.52
3773827199938638592,4909-1545-1,150.715696617,-5.927875126,25.751,-13.342,0.689,0.738,3.321,0.498,3773830257955352960,4909-1536-1,150.709643801,-5.91559391,27.414,-12.736,3.325,1.426,4.881,0.867,1.0,1.0,49.24
5421264779375685760,7711-2020-1,150.732718675,-39.405246849,-18.7,6.083,0.799,0.61,2.911,0.334,5421264779375686784,7711-2088-1,150.733042704,-39.411138822,-19.351,5.443,1.306,0.569,2.929,0.326,1.0,1.0,21.23
5434620993795402240,7178-1889-1,150.776457318,-35.088548861,-23.582,10.9,0.791,0.442,2.227,0.306,5434633328941475456,7178-1740-1,150.762810652,-34.989542541,-23.488,10.078,0.931,0.413,2.332,0.29,0.9989,0.9671,358.69
809816083661500160,3006-75-1,150.845980701,44.627463684,-8.307,2.091,0.07,0.049,2.35,0.312,809818969879523200,3006-73-1,150.795243095,44.626091158,-8.114,1.256,0.699,0.828,2.759,0.353,0.999,0.997,130.09
5418634094726614784,7715-2403-1,150.865316161,-41.640618607,-13.857,-4.501,0.842,0.406,3.434,0.315,5418634163446091392,7715-1011-1,150.858702507,-41.637878249,-14.474,-4.537,1.431,0.696,3.954,0.402,0.9999,0.9998,20.35
5246556264372233856,8951-477-1,150.905781631,-64.769592132,-34.253,26.69,0.065,0.056,5.141,0.311,5246567396929685760,8951-235-1,150.69375888,-64.586880523,-34.613,25.158,1.308,0.828,5.087,0.417,0.9999,0.9976,734.32
5672652719904256896,6050-1947-1,151.005432155,-18.101014291,-24.448,4.523,1.057,0.765,4.114,0.382,5672652754263995392,6050-1449-1,151.011618905,-18.101388268,-23.951,3.887,0.089,0.094,3.907,0.501,1.0,1.0,21.21
5414897919855700096,7719-2187-1,151.114884945,-44.565782158,-19.39,14.486,1.178,0.645,2.855,0.446,5414898538330990592,7719-2527-1,151.088173189,-44.565605743,-19.623,15.15,0.994,0.443,2.352,0.311,0.9998,0.995,68.51
5405146385588689024,8194-253-1,151.138470348,-51.04451483,-7.606,3.787,1.35,0.677,3.769,0.347,5405146385592994176,8194-253-2,151.137087125,-51.045198744,-6.955,2.999,1.414,0.717,4.229,0.313,1.0,1.0,3.98
5242880012887963264,9214-346-1,151.139803629,-69.76516253,-31.301,19.326,0.744,0.617,3.793,0.242,5242881937033312768,9214-818-1,150.579340369,-69.771398795,-31.208,18.96,1.067,0.879,3.572,0.382,0.9999,0.9988,698.11
5252833616776436736,8947-674-1,151.142142053,-62.822814174,2.985,-20.123,1.056,0.723,4.601,0.282,5252834372690681088,8947-391-1,151.134150828,-62.824110163,0.382,-21.138,0.902,0.634,4.649,0.245,1.0,0.9999,13.94
852629211020772864,3815-232-1,151.192325051,54.182041013,-37.252,-18.843,0.706,1.172,5.05,0.688,852651029454632832,3815-933-1,151.47597933,54.471131395,-36.516,-21.739,0.37,0.987,5.711,0.345,0.9999,0.9959,1199.05
628769708757227392,1418-734-1,151.413915781,21.472760854,-22.263,-22.297,1.048,0.576,4.854,0.33,629527100470184448,1418-764-1,151.161688894,21.635911534,-22.444,-23.424,1.08,0.861,4.796,0.36,1.0,0.9987,1028.68
5258238403620096512,8611-2067-1,151.46114286,-59.402408949,-7.352,-36.018,0.661,0.607,12.869,0.231,5258238403620096896,8611-2133-1,151.464242353,-59.408470609,-8.142,-34.816,1.913,1.861,13.289,0.33,1.0,1.0,22.55
3874888227089765120,830-1126-1,151.499449945,7.971426836,-0.929,-17.782,2.099,1.095,3.226,0.587,3874889876357206528,830-1383-1,151.488981405,8.040174973,4.463,-20.676,1.962,1.105,4.585,0.555,0.9969,0.9898,250.29
5458433941751712512,7178-1754-1,151.549890345,-35.239991182,-2.64,15.383,0.642,0.408,3.316,0.266,5458433941751712640,7178-1818-1,151.544611734,-35.24059434,-3.504,15.278,0.686,0.381,3.167,0.239,1.0,1.0,15.67
5356436336854574336,8599-1855-1,151.567355398,-53.399475863,7.259,-29.187,4.196,1.735,5.855,0.834,5356436336855736576,8599-2953-1,151.564409819,-53.397902324,2.692,-28.464,2.14,1.163,5.187,0.43,1.0,1.0,8.49
5259901002638696704,8603-695-1,151.594456272,-55.548811631,-19.038,16.026,2.082,1.202,1.751,0.434,5259901002638696832,8603-1484-1,151.588423927,-55.551560917,-17.385,16.606,1.736,0.933,2.452,0.355,0.9999,0.9997,15.78
808787834130571392,3006-503-1,151.626720095,43.551869192,8.253,-6.556,0.682,0.776,2.638,0.363,808787902850590080,3006-1305-1,151.623216034,43.553165435,8.206,-5.78,0.669,0.71,2.159,0.339,1.0,1.0,10.26
738923800149771648,1971-1270-1,151.638523965,26.02625905,-8.169,3.105,1.237,0.637,2.464,0.455,738923800150442880,1971-1270-2,151.639229798,26.026267034,-11.675,7.617,1.703,2.346,2.134,0.728,0.9999,0.9998,2.28
5258886015967620096,8607-676-1,151.707605493,-57.449230217,-50.668,38.93,2.234,1.932,4.363,0.542,5258886015970842112,8607-676-2,151.706763391,-57.448623838,-52.152,37.57,1.742,0.998,4.163,0.395,1.0,1.0,2.73
5258395943018970880,8611-622-1,151.711137335,-58.54297214,-14.172,2.847,0.796,0.49,2.783,0.261,5258395943018971264,8611-285-1,151.71090903,-58.551164996,-13.871,2.113,1.272,0.834,2.719,0.328,0.9998,0.9992,29.5
5356355213508786176,8599-2475-1,151.722838842,-53.857344594,-25.561,17.462,1.615,1.027,3.569,0.335,5356355247868524288,8599-1911-1,151.736280365,-53.853235924,-26.236,16.777,1.468,0.801,3.246,0.327,1.0,1.0,32.15
740417143098724096,1974-716-1,151.745459091,28.493289046,-11.679,-14.466,0.805,0.983,5.236,0.391,740606087299921408,1974-831-1,151.625364812,28.539694543,-13.014,-15.545,0.176,0.157,3.854,0.248,0.9997,0.8738,415.0
1045089959730153216,3818-626-1,151.776966845,56.216670391,-55.113,-10.755,0.402,1.867,3.619,0.664,1045089959730153472,3818-677-1,151.784914752,56.211315331,-54.715,-9.021,0.262,0.846,2.977,0.273,1.0,1.0,25.0
5420218697140762624,7711-1449-1,151.792058135,-40.471323541,12.136,-2.997,1.087,0.578,3.014,0.363,5420218937658929920,7711-961-1,151.801705652,-40.456669833,12.2,-2.356,1.126,0.648,3.051,0.399,0.9999,0.9999,59.0
5252825370439224832,8947-2179-1,151.795074644,-62.776846962,-15.571,6.433,1.527,1.053,1.87,0.454,5252826126353469312,8947-559-1,151.789355232,-62.77790344,-15.006,4.195,1.064,0.747,1.156,0.322,0.9912,0.7614,10.16
5406803796288377600,8191-1784-1,151.923673171,-49.676504885,3.756,4.702,1.538,0.792,3.372,0.305,5406806819945351552,8191-1918-1,151.894605261,-49.659943847,3.543,3.826,1.321,0.576,3.268,0.304,0.9991,0.9791,90.23
5252418551133777024,8951-13-1,152.011928888,-64.09401126,-19.653,7.268,1.269,0.88,1.705,0.344,5252418551138999424,8951-13-2,152.010394972,-64.09454043,-18.763,7.252,1.043,0.649,1.929,0.296,1.0,1.0,3.07
5407423508536566016,8187-3424-2,152.030943885,-48.644566297,-38.925,-21.21,1.573,0.71,5.953,0.414,5407423577251627264,8187-3424-1,152.029723935,-48.643494454,-41.245,-20.652,1.556,0.567,5.036,0.364,1.0,1.0,4.83
852857840719637760,3818-1387-1,152.102788057,55.539963642,-21.097,-26.89,0.371,0.801,6.527,0.273,1045011825684410240,3818-1372-1,152.070277178,55.590930226,-21.427,-27.115,0.298,0.805,6.415,0.262,1.0,1.0,195.05
5258076156935163776,8611-2257-1,152.162334799,-59.423121058,-41.114,19.701,1.068,0.746,5.117,0.335,5258076156935164032,8611-2135-1,152.157889144,-59.42471776,-43.223,20.221,0.747,0.903,4.627,0.308,1.0,1.0,9.97
1047033071653826304,3821-748-1,152.26440815,59.747812572,-12.944,-44.582,0.901,2.084,5.849,0.562,1047050663839866368,3821-291-1,152.109674657,59.93684055,-13.922,-47.358,0.862,1.446,4.368,0.525,0.9999,0.9998,735.8
5458426898005317120,7178-1995-1,152.284292774,-34.803486121,-18.964,-19.012,0.756,0.487,4.923,0.352,5458426898006841472,7178-2133-1,152.287815227,-34.804645686,-17.218,-20.527,1.293,0.483,5.189,0.312,1.0,1.0,11.22
803485576744443520,3000-585-1,152.665893926,39.888142794,-44.414,-82.518,1.688,2.147,18.3,0.663,803485611104181504,3000-591-1,152.67128013,39.910749097,-42.719,-77.402,0.903,1.097,16.446,0.358,1.0,1.0,82.73
5242952271414715392,9214-1505-1,152.719243269,-69.427995772,-26.331,5.69,1.007,0.73,4.526,0.303,5242952305774450688,9214-1381-1,152.71132167,-69.408929386,-25.276,4.884,0.701,0.809,4.149,0.271,0.9998,0.9981,69.37
1127881226795929472,4542-2384-1,152.804811382,76.361919869,-58.053,-49.255,0.724,0.887,6.907,0.217,1127881295515406080,4542-2304-1,152.807445234,76.368485562,-58.421,-49.733,0.724,0.939,6.906,0.222,1.0,1.0,23.74
5420263158643553280,7712-1032-1,152.909172869,-40.430834686,-9.234,3.469,0.863,0.439,2.064,0.304,5420263227363029888,7712-1342-1,152.900138079,-40.426827539,-8.951,3.247,0.853,0.436,1.985,0.304,0.9993,0.9977,28.65
3861210886555314304,251-984-1,152.94394519,5.315560184,-13.387,-41.766,0.11,0.091,10.008,0.231,3861210920915052800,251-458-1,152.971151442,5.307136031,-14.684,-38.913,2.577,1.307,9.711,0.72,1.0,1.0,102.13
5421140259683600768,7708-787-1,152.995185289,-38.142157487,-26.182,16.517,1.598,0.562,2.874,0.402,5421141015597844992,7708-775-1,152.985415668,-38.142970974,-28.524,15.239,1.165,0.838,2.179,0.496,1.0,1.0,27.82
822681744095589504,3437-1315-1,153.016045124,47.846303214,36.853,-66.296,0.069,0.096,9.645,0.291,822681744095589632,3437-696-1,153.022574739,47.839258442,34.814,-63.349,0.472,0.602,10.033,0.274,1.0,1.0,29.87
5355953238933645696,8603-1917-1,153.024271815,-55.119501234,-14.604,-0.085,2.124,2.329,3.221,0.809,5355953238933645952,8603-260-1,153.028664312,-55.121206902,-16.604,3.783,0.801,0.928,2.501,0.676,0.9922,0.9857,10.93
5673393584582222848,6059-1741-1,153.07192657,-16.086385294,1.372,10.729,0.063,0.065,7.527,0.356,5673393584582222976,6059-1792-1,153.068623966,-16.085983258,2.826,10.785,0.176,0.165,5.702,0.224,0.9998,1.0,11.52
622144051688295424,1419-25-1,153.078012213,16.348410869,0.462,-1.832,1.113,1.66,7.024,0.486,622144051691535232,1419-25-2,153.077482832,16.348419894,3.53,-0.982,1.098,1.513,7.303,0.432,1.0,1.0,1.83
5462286115099497216,6630-610-1,153.094875021,-29.091639218,-17.301,5.19,0.817,0.375,2.166,0.289,5462286905373479424,6630-594-1,153.055015831,-29.085941548,-16.78,4.85,0.741,0.427,2.872,0.302,0.9975,0.9889,127.06
852776511219571200,3818-1159-1,153.129109571,55.172329523,3.194,-21.435,0.411,0.898,3.314,0.265,853151994440494592,3818-1451-1,153.223183183,55.219021556,2.767,-20.081,0.292,0.815,3.789,0.275,1.0,0.9769,256.16
